0    -0.609938411432184       0.00357658233727014      
1    0.588733051411531        0.00240121272436309      
2    0.532853684426734        0.00260217101383369      
3    0.473065965927926        0.00274183193684477      
4    0.449298989826403        0.00260408240277528      
5    0.437948283645457        0.00294281891377966      
6    0.421192881043781        0.00346055697599573      
7    0.412844058561577        0.00350033024211457      
8    0.405069613465168        0.00354772004940527      
9    0.404013297691227        0.00390187711240897      
10   0.404993434342135        0.00446197595921214      
11   0.380078791459334        0.00477556938494846      
12   0.396137339497468        0.00538679719743779      
13   0.393116413016553        0.00743419927948188      
14   0.386475573674881        0.00917109169583888      
15   0.389532720514196        0.0117981404092363       
16   0.375379498477032        0.0137765108809239       
17   0.370275273758262        0.0187444930832015       
18   0.327963912822568        0.0262033894458994       
19   0.382918303243715        0.0267164789310797       
20   0.37278648568983         0.0370414022177068       
21   0.349168192890299        0.0481884403755098       
22   0.411340763152764        0.0562699673199538       
23   0.34302448436086         0.0635241142331389       
24   0.4074815639469          0.0988393950951347       
25   0.197324115901279        0.110141077902706        
26   0.308122058027823        0.156456172216718        
27   0.396006570595134        0.183783886961962        
28   0.362387885970482        0.235215234265499        
29   0.790959459972691        0.512773332859215        
30   -0.330038204837426       0.460023397422947        
31   0.403412353122482        0.417997549369703        
32   -0.233821999468579       0.348079769712417        
33   0.0743958705397568       0.291014410954639        
34   0.263716970825971        0.361003200255155        
35   1.12823511152659         1.37530661777504         
36   -0.812235689004971       1.28208355073602         
37   -0.0861650295595158      0.413162087564045        
38   0.580686539694995        0.61162090503296         
39   -0.198234522857886       0.58399862787072         
40   1.03259468953716         1.42537967381349         
41   0.38578173141068         2.35076110195239         
42   nan                      nan                      
43   -1.09816324958258        1.40121901388116         
44   -0.060895454050125       0.337208995474619        
45   0.188333608453297        0.292361499006569        
46   -0.298635282284548       0.301827583014916        
47   0.899261035617221        0.502252872564963        
48   1.23475356577432         1.73167413290545         
49   nan                      nan                      
50   nan                      nan                      
51   nan                      nan                      
52   0.159642890477534        0.550257756275153        
53   -0.243950515352651       0.511618126636182        
54   0.824433641793596        1.00659471541744         
55   -0.164497168225633       0.826566183098914        
56   nan                      nan                      
57   nan                      nan                      
58   nan                      nan                      
59   nan                      nan                      
60   -0.27979258871357        0.703805421618709        
61   -0.291749508440318       0.385464434400097        
62   0.510764129932804        0.600907810113487        
63   nan                      nan                      
64   nan                      nan                      
65   -0.162606586149235       0.711669896837095        
66   0.984554190442749        1.77697698414447         
67   nan                      nan                      
68   0.0223545122414229       1.23435362704256         
69   nan                      nan                      
70   nan                      nan                      
71   0.683474028187941        2.11828102179848         
72   -1.11165414076119        2.1117943599589          
73   0.169684372525979        0.576353849136449        
74   0.0                      0.0                      
75   0.0                      0.0                      
76   0.0                      0.0                      
77   0.0                      0.0                      
78   0.0                      0.0                      
79   0.0                      0.0                      
80   0.0                      0.0                      
81   0.0                      0.0                      
82   0.0                      0.0                      
83   0.0                      0.0                      
84   0.0                      0.0                      
85   0.0                      0.0                      
86   0.0                      0.0                      
87   0.0                      0.0                      
88   0.0                      0.0                      
89   0.0                      0.0                      
90   0.0                      0.0                      
91   0.0                      0.0                      
92   0.0                      0.0                      
93   0.0                      0.0                      
94   0.0                      0.0                      
95   0.0                      0.0                      
96   0.0                      0.0                      
97   0.0                      0.0                      
98   0.0                      0.0                      
99   0.0                      0.0                      
100  0.0                      0.0                      
101  0.0                      0.0                      
102  0.0                      0.0                      
103  0.0                      0.0                      
104  0.0                      0.0                      
105  0.0                      0.0                      
106  0.0                      0.0                      
107  0.0                      0.0                      
108  0.0                      0.0                      
109  0.0                      0.0                      
110  0.0                      0.0                      
111  0.0                      0.0                      
112  0.0                      0.0                      
113  0.0                      0.0                      
114  0.0                      0.0                      
115  0.0                      0.0                      
116  0.0                      0.0                      
117  0.0                      0.0                      
118  0.0                      0.0                      
119  0.0                      0.0                      
120  0.0                      0.0                      
121  0.0                      0.0                      
122  0.0                      0.0                      
123  0.0                      0.0                      
124  0.0                      0.0                      
125  0.0                      0.0                      
126  0.0                      0.0                      
127  -0.452348969361793       0.00482620425601425      
